fullVisitorId,visitStartTime,date,deviceCategory,isMobile,operatingSystem,browser,country,city,trafficSource,trafficMedium,trafficCampaign,isFirstVisit,totalVisits,totalHits,totalPageviews,totalTimeOnSite,productPagesViewed,addedToCart
6335452812400381264,1473233843,2016-09-07 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,1,1,0,0,0
6335452812400381264,1473399277,2016-09-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,1,1,0,0,0
6335452812400381264,1472887050,2016-09-03 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,1,1,0,0,0
6335452812400381264,1472745759,2016-09-01 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,1,1,0,0,0
6335452812400381264,1472819310,2016-09-02 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,1,1,0,0,0
6335452812400381264,1473673209,2016-09-12 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,2,2,274,0,0
5390848894418681206,1471461578,2016-08-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,3,3,19,0,0
2487835474109773554,1483883682,2017-01-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,3,3,67,0,0
5390848894418681206,1471458153,2016-08-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,8,6,410,0,0
4678084930434802338,1479545005,2016-11-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,(not set),0,1,9,8,286,0,0
4678084930434802338,1494763988,2017-05-14 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,(not set),0,1,10,6,69,3,0
6335452812400381264,1472214279,2016-08-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,Thailand,Bangkok,google,cpc,AW - Electronics,0,1,13,10,432,2,1
1380795558791065489,1489546824,2017-03-14 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
108645077432678539,1470510537,2016-08-06 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,(not set),0,1,1,1,0,0,0
108645077432678539,1471639208,2016-08-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,(not set),0,1,1,1,0,0,0
8708794686180631817,1482814007,2016-12-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
8708794686180631817,1482941449,2016-12-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
2046180226659589644,1472333054,2016-08-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
8294496008301229552,1484774132,2017-01-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
6063953959115838196,1471401921,2016-08-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,(not set),0,1,1,1,0,0,0
7730940974931888087,1471462200,2016-08-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3698857609226724387,1482770760,2016-12-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
022777068773807097,1496102605,2017-05-29 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9783533815176800527,1487644915,2017-02-20 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0892917239518866044,1491675532,2017-04-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
852519888134943347,1484749007,2017-01-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,(not set),1,1,1,1,0,0,0
6565380759713351081,1486745791,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,1,1,0,0,0
8087484855017866892,1486673892,2017-02-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,1,1,0,0,0
5408906638947570272,1491701723,2017-04-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9498457982595114488,1494422871,2017-05-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7520656475069162255,1476821269,2016-10-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,2,2,18,0,0
1253433229141732652,1493249874,2017-04-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,2,2,93,0,0
9420110106021033702,1486785438,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,2,2,59,0,0
6165807035519881970,1494110465,2017-05-06 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,2,2,34,0,0
9811594388593276965,1486738350,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,2,2,29,0,0
9318547977221498537,1471474240,2016-08-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,2,2,5,0,0
7092850716013252157,1482616390,2016-12-24 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,2,2,17,0,0
9505088886504225874,1494399517,2017-05-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,0,1,3,3,62,0,0
5394733785664253863,1489981281,2017-03-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,0,1,3,3,44,0,0
5597569755692723337,1494372147,2017-05-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,0,1,3,3,198,0,0
5407858196729335230,1472856477,2016-09-02 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,3,3,30,0,0
6063953959115838196,1471361892,2016-08-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,(not set),0,1,4,4,45,0,0
1834408197083600948,1492618048,2017-04-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,0,1,4,3,913,0,1
8520953712997121862,1476991905,2016-10-20 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,4,4,1752,0,0
6816077724552933525,1482914585,2016-12-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,4,4,122,0,0
9434490732799392342,1474310852,2016-09-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,5,5,59,0,0
9505088886504225874,1494399603,2017-05-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,0,1,5,4,59,0,1
5407858196729335230,1473271442,2016-09-07 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,5,5,154,0,0
2046180226659589644,1472318666,2016-08-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,5,4,73,0,0
8677564773202089824,1489153645,2017-03-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,5,4,59,1,0
847933420771845869,1494726397,2017-05-13 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,5,5,108,0,0
1307067743173925845,1488047089,2017-02-25 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,5,5,108,0,0
5597569755692723337,1494367134,2017-05-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,6,6,82,0,0
0925370815198669284,1492285017,2017-04-15 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,7,6,183,1,0
2104167511173735530,1486775089,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,7,6,346,1,0
8399872463288606304,1483285337,2017-01-01 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,8,6,86,1,0
0315396092058341960,1474425411,2016-09-20 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,8,7,201,0,0
3927502422631774682,1473612026,2016-09-11 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,9,6,618,2,0
7363830162579680921,1475891368,2016-10-07 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,11,10,585,0,0
5559819266228326595,1477598236,2016-10-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,11,8,207,2,0
8708794686180631817,1482810110,2016-12-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,12,12,137,0,0
8294496008301229552,1484768295,2017-01-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,13,12,596,1,0
7363830162579680921,1475323821,2016-10-01 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,18,16,1608,1,1
1611892172479602495,1487526130,2017-02-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,31,31,564,0,0
213321951466850616,1471347746,2016-08-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,34,25,804,6,1
2639607162929558483,1475309023,2016-10-01 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,35,27,330,3,0
4180616331465241672,1487526526,2017-02-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Chicago,google,cpc,AW - Accessories,1,1,43,43,550,0,0
7808250857306651906,1493297437,2017-04-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3072586051269459392,1482563714,2016-12-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
4625192871359033341,1495552379,2017-05-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,1,1,1,1,0,0,0
3647396646316797210,1495585749,2017-05-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,0,1,2,2,6,0,0
2314550196696476963,1491833193,2017-04-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,1,1,2,2,44,0,0
5987783146203273742,1486738233,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,1,1,2,2,28,0,0
000358027242270102,1482563151,2016-12-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,3,3,14,0,0
5909043375180635115,1483331481,2017-01-01 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,3,3,156,0,0
6908800137085885849,1470510669,2016-08-06 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,4,3,42,0,0
2314550196696476963,1492009735,2017-04-12 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,0,1,5,5,114,0,0
3647396646316797210,1495584771,2017-05-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,1,1,16,15,400,1,0
3647396646316797210,1495585259,2017-05-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,0,1,17,14,412,3,0
0649025526511347281,1488804834,2017-03-06 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Seattle,google,cpc,AW - Accessories,1,1,19,19,1138,0,0
4362140112069174749,1487142168,2017-02-14 00:00:00.000000 UTC,mobile,true,Android,Chrome,Canada,Toronto,google,cpc,AW - Accessories,0,1,1,1,0,0,0
9560005783941104613,1487136984,2017-02-14 00:00:00.000000 UTC,mobile,true,Android,Chrome,Canada,Toronto,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
4102951360503957230,1471224615,2016-08-14 00:00:00.000000 UTC,tablet,true,Android,Chrome,Canada,Toronto,google,cpc,(not set),0,1,3,3,42,0,0
8254353582498516505,1493598456,2017-04-30 00:00:00.000000 UTC,tablet,true,Android,Chrome,Canada,Toronto,google,cpc,AW - Accessories,1,1,3,3,88,0,0
3123856327983479535,1495488043,2017-05-22 00:00:00.000000 UTC,mobile,true,Android,Chrome,Canada,Toronto,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,7,5,138,1,0
4102951360503957230,1471489432,2016-08-17 00:00:00.000000 UTC,tablet,true,Android,Chrome,Canada,Toronto,google,cpc,(not set),0,1,10,8,96,0,0
4102951360503957230,1471224406,2016-08-14 00:00:00.000000 UTC,tablet,true,Android,Chrome,Canada,Toronto,google,cpc,(not set),0,1,10,9,130,0,0
4362140112069174749,1487133740,2017-02-14 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,Toronto,google,cpc,AW - Accessories,1,1,2,2,13,0,0
5857885594994819925,1486759997,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),0,1,1,1,0,0,0
5857885594994819925,1488116281,2017-02-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),0,1,1,1,0,0,0
3546994816393562887,1487185518,2017-02-15 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),1,1,1,1,0,0,0
3324309116151752289,1482952729,2016-12-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),1,1,1,1,0,0,0
993908122347782097,1487400235,2017-02-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),1,1,1,1,0,0,0
5857885594994819925,1488132404,2017-02-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),0,1,2,2,458,0,0
5857885594994819925,1487506870,2017-02-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,Turkey,Istanbul,google,cpc,(not set),0,1,2,2,129,0,0
7570410015632675245,1473595044,2016-09-11 00:00:00.000000 UTC,mobile,true,Android,Chrome,France,New York,google,cpc,(not set),0,1,3,2,47,0,0
3514372814996528966,1495889101,2017-05-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
7003572495144001641,1470889464,2016-08-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
9763394950246337379,1492994175,2017-04-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
0636151847363489999,1482603013,2016-12-24 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
9207114809200008581,1471586134,2016-08-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),0,1,1,1,0,0,0
4838302413861342106,1489088667,2017-03-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
2490167150536939525,1470196649,2016-08-02 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),0,1,1,1,0,0,0
9739428504237678867,1493498871,2017-04-29 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
1313147607793868464,1493930010,2017-05-04 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3081215164981750224,1472970673,2016-09-03 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Electronics,0,1,1,1,0,0,0
4838302413861342106,1489251709,2017-03-11 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
1313147607793868464,1493906149,2017-05-04 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
6222106924777185855,1471361349,2016-08-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4674394644015197123,1489606146,2017-03-15 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
5808227239865913088,1494980457,2017-05-16 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4311536150938482845,1490102428,2017-03-21 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4788704538850510924,1486727566,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
0900843070101353671,1493110876,2017-04-25 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
8621404749354913953,1486728731,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1152678117470692491,1495749756,2017-05-25 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0222952239227649074,1493064931,2017-04-24 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
8812337464835018337,1471028189,2016-08-12 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7082832375879976807,1482719571,2016-12-25 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
5720289900889773545,1495734454,2017-05-25 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
8587297891860171076,1484745359,2017-01-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9268356608961312943,1486665284,2017-02-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),1,1,1,1,0,0,0
4754121945253933104,1486665086,2017-02-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),1,1,1,1,0,0,0
9710923320355107182,1486741149,2017-02-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
408659193029568022,1495764585,2017-05-25 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
8570592681001107405,1489196125,2017-03-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
5535880436635119272,1470260904,2016-08-03 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
4283852319662564525,1495573498,2017-05-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1568474620471783936,1482943547,2016-12-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),1,1,1,1,0,0,0
0962930056382795779,1482776319,2016-12-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9763394950246337379,1493001439,2017-04-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,2,2,118,0,0
2490167150536939525,1471761093,2016-08-20 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,(not set),0,1,2,2,234,0,0
0368585846549402627,1495976439,2017-05-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,2,2,33,0,0
7576037324332279789,1487775349,2017-02-22 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,2,2,22,0,0
780831242181393189,1493438409,2017-04-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,2,2,29,0,0
7992455571413773664,1494868034,2017-05-15 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,2,2,24,0,0
6222106924777185855,1471395837,2016-08-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,3,3,20,0,0
4311536150938482845,1490061758,2017-03-20 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,3,3,10,0,0
0855724932021186820,1493263006,2017-04-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,3,3,35,0,0
236402810488827334,1482613848,2016-12-24 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,3,3,77,0,0
7945786419459205591,1492551841,2017-04-18 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,3,3,43,0,0
3081215164981750224,1471028208,2016-08-12 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Electronics,0,1,4,4,1293,0,0
3118840411545865250,1487540814,2017-02-19 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,4,4,54,0,0
7667683297949511826,1476646420,2016-10-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,4,4,50,0,0
9681085807340664651,1483920541,2017-01-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,4,4,65,0,0
0222952239227649074,1493329954,2017-04-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,5,5,77,0,0
000584680858304485,1489705226,2017-03-16 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,5,4,51,1,0
9739428504237678867,1493418442,2017-04-28 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,5,4,76,1,0
4985682248087593595,1486665547,2017-02-09 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,5,5,50,0,0
7195768307661303627,1489011168,2017-03-08 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,6,6,826,0,0
2024816030597119036,1488037566,2017-02-25 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,6,4,79,1,1
3514372814996528966,1495886905,2017-05-27 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,6,5,37,1,0
9763394950246337379,1492979860,2017-04-23 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,6,4,61,2,0
1313147607793868464,1491605203,2017-04-07 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,7,7,426,0,0
3463470374609424224,1472256633,2016-08-26 00:00:00.000000 UTC,tablet,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,7,7,49,0,0
3607372364860197798,1495083520,2017-05-17 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,0,1,7,7,158,0,0
9118040267329221390,1482621209,2016-12-24 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,7,5,57,1,0
2629030265242349753,1472264964,2016-08-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,7,7,68,0,0
4838302413861342106,1488912807,2017-03-07 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Accessories,1,1,8,8,142,0,0
7003572495144001641,1470884629,2016-08-10 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,9,8,288,1,0
5360388922495852702,1474921872,2016-09-26 00:00:00.000000 UTC,mobile,true,Android,Chrome,United States,New York,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,10,9,103,0,0
